setN;elemId;elemType;As1Ti;As1Tj;As1Bi;As1Bj;As2Ti;As2Tj;As2Bi;As2Bj;Asw1i;Asw1j;Asw2i;Asw2j;Reinf1;Reinf2;Crack1i;Crack1j;Crack2i;Crack2j;Sw1i;Sw1j;Sw2i;Sw2j;ls1i;ls1j;ls2i;ls2j
3;325773;1;2.2095224564163852e-05;2.2092588523582256e-05;2.2095224564163852e-05;2.2092588523582256e-05;2.2095224564163852e-05;2.2092588523582256e-05;2.2095224564163852e-05;2.2092588523582256e-05;9.597012756347728e-05;9.595867797851635e-05;9.597012756347728e-05;9.595867797851635e-05;8.183416505245937e-05;8.183416505245937e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325774;1;2.962310655381955e-05;2.962032493308749e-05;2.962310655381955e-05;2.962032493308749e-05;2.962310655381955e-05;2.962032493308749e-05;2.962310655381955e-05;2.962032493308749e-05;0.00012866731933593848;0.0001286552374267588;0.00012866731933593848;0.0001286552374267588;0.00010971520945859182;0.00010971520945859182;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325775;1;3.5590980247215114e-05;3.5588120637116736e-05;3.5590980247215114e-05;3.5588120637116736e-05;3.5590980247215114e-05;3.5588120637116736e-05;3.5590980247215114e-05;3.5588120637116736e-05;0.00015458864898681757;0.0001545762283325207;0.00015458864898681757;0.0001545762283325207;0.00013181844536005706;0.00013181844536005706;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325776;1;3.931608773690697e-05;3.93131579363789e-05;3.931608773690697e-05;3.93131579363789e-05;3.931608773690697e-05;3.93131579363789e-05;3.931608773690697e-05;3.93131579363789e-05;0.0001707685723876966;0.00017075584686279427;0.0001707685723876966;0.00017075584686279427;0.00014561513976632328;0.00014561513976632328;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325777;1;2.6644398894133488e-05;2.6641820045753858e-05;2.6644398894133488e-05;2.6641820045753858e-05;2.6644398894133488e-05;2.6641820045753858e-05;2.6644398894133488e-05;2.6641820045753858e-05;0.00011572936737060634;0.00011571816619873134;0.00011572936737060634;0.00011571816619873134;9.868295886716187e-05;9.868295886716187e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325778;1;1.1687307061089451e-05;1.168646997522429e-05;1.1687307061089451e-05;1.168646997522429e-05;1.1687307061089451e-05;1.168646997522429e-05;1.1687307061089451e-05;1.168646997522429e-05;5.0763564147949596e-05;5.075992828369179e-05;5.0763564147949596e-05;5.075992828369179e-05;4.32863224484798e-05;4.32863224484798e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325883;1;1.2372079693829616e-05;1.2372942776150218e-05;1.2372079693829616e-05;1.2372942776150218e-05;1.2372079693829616e-05;1.2372942776150218e-05;1.2372079693829616e-05;1.2372942776150218e-05;5.373785919189494e-05;5.374160797119181e-05;5.373785919189494e-05;5.374160797119181e-05;4.5825713985741924e-05;4.5825713985741924e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325884;1;2.2352729853877397e-05;2.2354383228443367e-05;2.2352729853877397e-05;2.2354383228443367e-05;2.2352729853877397e-05;2.2354383228443367e-05;2.2352729853877397e-05;2.2354383228443367e-05;9.708859619140698e-05;9.709577758789135e-05;9.708859619140698e-05;9.709577758789135e-05;8.279401195719833e-05;8.279401195719833e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325885;1;2.5026031155056515e-05;2.5027632536711607e-05;2.5026031155056515e-05;2.5027632536711607e-05;2.5026031155056515e-05;2.5027632536711607e-05;2.5026031155056515e-05;2.5027632536711607e-05;0.00010870002227783284;0.0001087069778442391;0.00010870002227783284;0.0001087069778442391;9.269493532115485e-05;9.269493532115485e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325889;1;4.435923696447318e-06;4.435360873187046e-06;4.435923696447318e-06;4.435360873187046e-06;4.435923696447318e-06;4.435360873187046e-06;4.435923696447318e-06;4.435360873187046e-06;1.9267338142395164e-05;1.926489353179946e-05;1.9267338142395164e-05;1.926489353179946e-05;1.642934702387909e-05;1.642934702387909e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325890;1;8.981576481571936e-06;8.979856816044592e-06;8.981576481571936e-06;8.979856816044592e-06;8.981576481571936e-06;8.979856816044592e-06;8.981576481571936e-06;8.979856816044592e-06;3.9011282196045214e-05;3.900381286621123e-05;3.9011282196045214e-05;3.900381286621123e-05;3.326509807989633e-05;3.326509807989633e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325891;1;2.3197318296079365e-05;2.319611985948359e-05;2.3197318296079365e-05;2.319611985948359e-05;2.3197318296079365e-05;2.319611985948359e-05;2.3197318296079365e-05;2.319611985948359e-05;0.00010075704772949294;0.00010075184234619217;0.00010075704772949294;0.00010075184234619217;8.591599368918353e-05;8.591599368918353e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325892;1;4.0097304619683305e-05;4.00969614664715e-05;4.0097304619683305e-05;4.00969614664715e-05;4.0097304619683305e-05;4.00969614664715e-05;4.0097304619683305e-05;4.00969614664715e-05;0.0001741617709350599;0.00017416028045654427;0.0001741617709350599;0.00017416028045654427;0.0001485085356284579;0.0001485085356284579;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325893;1;5.300948667173052e-05;5.300941908094637e-05;5.300948667173052e-05;5.300941908094637e-05;5.300948667173052e-05;5.300941908094637e-05;5.300948667173052e-05;5.300941908094637e-05;0.00023024555297851738;0.00023024525939941578;0.00023024555297851738;0.00023024525939941578;0.00019633143211752202;0.00019633143211752202;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325914;1;6.230857086181663e-06;6.233601012053336e-06;6.230857086181663e-06;6.233601012053336e-06;6.230857086181663e-06;6.233601012053336e-06;6.230857086181663e-06;6.233601012053336e-06;2.7063592300415245e-05;2.707551048278829e-05;2.7063592300415245e-05;2.707551048278829e-05;2.3087411155753284e-05;2.3087411155753284e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325915;1;8.941520493118884e-06;8.938806463170966e-06;8.941520493118884e-06;8.938806463170966e-06;8.941520493118884e-06;8.938806463170966e-06;8.941520493118884e-06;8.938806463170966e-06;3.8837299880981735e-05;3.8825511550903615e-05;3.8837299880981735e-05;3.8825511550903615e-05;3.311674256710725e-05;3.311674256710725e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325916;1;1.9072554298683518e-05;1.9069857166431638e-05;1.9072554298683518e-05;1.9069857166431638e-05;1.9072554298683518e-05;1.9069857166431638e-05;1.9072554298683518e-05;1.9069857166431638e-05;8.284122497558656e-05;8.282951004028383e-05;8.284122497558656e-05;8.282951004028383e-05;7.063908999512471e-05;7.063908999512471e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325917;1;2.69423260724104e-05;2.6939713428638696e-05;2.69423260724104e-05;2.6939713428638696e-05;2.69423260724104e-05;2.6939713428638696e-05;2.69423260724104e-05;2.6939713428638696e-05;0.00011702340759277432;0.00011701205963134855;0.00011702340759277432;0.00011701205963134855;9.978639286078008e-05;9.978639286078008e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325918;1;3.3207627812138426e-05;3.320519194426372e-05;3.3207627812138426e-05;3.320519194426372e-05;3.3207627812138426e-05;3.320519194426372e-05;3.3207627812138426e-05;3.320519194426372e-05;0.00014423660949707142;0.00014422602935791124;0.00014423660949707142;0.00014422602935791124;0.0001229912141190322;0.0001229912141190322;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325919;1;3.848329388653804e-05;3.84812401665583e-05;3.848329388653804e-05;3.84812401665583e-05;3.848329388653804e-05;3.84812401665583e-05;3.848329388653804e-05;3.84812401665583e-05;0.00016715135040283328;0.00016714243011474735;0.00016715135040283328;0.00016714243011474735;0.0001425307180982902;0.0001425307180982902;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325920;1;3.0552539627640446e-05;3.055165574815549e-05;3.0552539627640446e-05;3.055165574815549e-05;3.0552539627640446e-05;3.055165574815549e-05;3.0552539627640446e-05;3.055165574815549e-05;0.00013270429168701271;0.00013270045257568458;0.00013270429168701271;0.00013270045257568458;0.00011315755417644702;0.00011315755417644702;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325921;1;1.5457818660029715e-05;1.5459600717050114e-05;1.5457818660029715e-05;1.5459600717050114e-05;1.5457818660029715e-05;1.5459600717050114e-05;1.5457818660029715e-05;1.5459600717050114e-05;6.714069931030324e-05;6.714843963623097e-05;6.714069931030324e-05;6.714843963623097e-05;5.725778043351941e-05;5.725778043351941e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325922;1;6.650441258041971e-07;6.666572058642376e-07;6.650441258041971e-07;6.666572058642376e-07;6.650441258041971e-07;6.666572058642376e-07;6.650441258041971e-07;6.666572058642376e-07;2.8886047029495456e-06;2.895611081123374e-06;2.8886047029495456e-06;2.895611081123374e-06;2.4691007624601593e-06;2.4691007624601593e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325923;1;3.1507895716914537e-06;3.149653526588734e-06;3.1507895716914537e-06;3.149653526588734e-06;3.1507895716914537e-06;3.149653526588734e-06;3.1507895716914537e-06;3.149653526588734e-06;1.368538600921641e-05;1.3680451622009382e-05;1.368538600921641e-05;1.3680451622009382e-05;1.1669591006264738e-05;1.1669591006264738e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325924;1;2.7310790733054932e-06;2.733512991446046e-06;2.7310790733054932e-06;2.733512991446046e-06;2.7310790733054932e-06;2.733512991446046e-06;2.7310790733054932e-06;2.733512991446046e-06;1.1862382583618255e-05;1.187295425415048e-05;1.1862382583618255e-05;1.187295425415048e-05;1.0124122190540994e-05;1.0124122190540994e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325928;1;2.6618992558232156e-05;2.661950468840432e-05;2.6618992558232156e-05;2.661950468840432e-05;2.6618992558232156e-05;2.661950468840432e-05;2.6618992558232156e-05;2.661950468840432e-05;0.00011561901550293056;0.0001156212399292001;0.00011561901550293056;0.0001156212399292001;9.859075810520199e-05;9.859075810520199e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325929;1;1.882279725251381e-05;1.882129985668048e-05;1.882279725251381e-05;1.882129985668048e-05;1.882279725251381e-05;1.882129985668048e-05;1.882279725251381e-05;1.882129985668048e-05;8.175641067504944e-05;8.174990676879944e-05;8.175641067504944e-05;8.174990676879944e-05;6.971406389819987e-05;6.971406389819987e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325930;1;1.2640781656901087e-05;1.2639459737141972e-05;1.2640781656901087e-05;1.2639459737141972e-05;1.2640781656901087e-05;1.2639459737141972e-05;1.2640781656901087e-05;1.2639459737141972e-05;5.490496032714885e-05;5.489921859741252e-05;5.490496032714885e-05;5.489921859741252e-05;4.6817709840374776e-05;4.6817709840374776e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325931;1;9.186034704137765e-06;9.18639735469115e-06;9.186034704137765e-06;9.18639735469115e-06;9.186034704137765e-06;9.18639735469115e-06;9.186034704137765e-06;9.18639735469115e-06;3.9899342041015925e-05;3.990091720581085e-05;3.9899342041015925e-05;3.990091720581085e-05;3.402369390626379e-05;3.402369390626379e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325932;1;4.246730267560056e-06;4.248691050211604e-06;4.246730267560056e-06;4.248691050211604e-06;4.246730267560056e-06;4.248691050211604e-06;4.246730267560056e-06;4.248691050211604e-06;1.844558059692397e-05;1.8454097213745256e-05;1.844558059692397e-05;1.8454097213745256e-05;1.5735892778561624e-05;1.5735892778561624e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325933;1;1.5946290757921065e-06;1.5912651344581943e-06;1.5946290757921065e-06;1.5912651344581943e-06;1.5946290757921065e-06;1.5912651344581943e-06;1.5946290757921065e-06;1.5912651344581943e-06;6.9262367248535675e-06;6.9116255187988805e-06;6.9262367248535675e-06;6.9116255187988805e-06;5.906033614044887e-06;5.906033614044887e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324852;1;1.3299000210232252e-05;1.3300912249529851e-05;1.3299000210232252e-05;1.3300912249529851e-05;1.3299000210232252e-05;1.3300912249529851e-05;1.3299000210232252e-05;1.3300912249529851e-05;5.7763918304443794e-05;5.7772223205566845e-05;5.7763918304443794e-05;5.7772223205566845e-05;4.9262637961222075e-05;4.9262637961222075e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324853;1;1.6111255165382725e-05;1.6112543289749767e-05;1.6111255165382725e-05;1.6112543289749767e-05;1.6111255165382725e-05;1.6112543289749767e-05;1.6111255165382725e-05;1.6112543289749767e-05;6.997888656616263e-05;6.998448150634818e-05;6.997888656616263e-05;6.998448150634818e-05;5.967608625833296e-05;5.967608625833296e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324854;1;1.681859142162188e-05;1.681959228515631e-05;1.681859142162188e-05;1.681959228515631e-05;1.681859142162188e-05;1.681959228515631e-05;1.681859142162188e-05;1.681959228515631e-05;7.305118621826226e-05;7.305553344726618e-05;7.305118621826226e-05;7.305553344726618e-05;6.229478624132017e-05;6.229478624132017e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324855;1;4.800311300489655e-07;4.799115463539424e-07;4.800311300489655e-07;4.799115463539424e-07;4.800311300489655e-07;4.799115463539424e-07;4.800311300489655e-07;4.799115463539424e-07;2.0850047779083406e-06;2.0844853687286533e-06;2.0850047779083406e-06;2.0844853687286533e-06;1.7778930742554423e-06;1.7778930742554423e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324856;1;1.7767712910970115e-06;1.7776057773166296e-06;1.7767712910970115e-06;1.7776057773166296e-06;1.7767712910970115e-06;1.7776057773166296e-06;1.7767712910970115e-06;1.7776057773166296e-06;7.71736747741705e-06;7.720992050170957e-06;7.71736747741705e-06;7.720992050170957e-06;6.583725101172756e-06;6.583725101172756e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324857;1;1.221072034482607e-06;1.222630521986224e-06;1.221072034482607e-06;1.222630521986224e-06;1.221072034482607e-06;1.222630521986224e-06;1.221072034482607e-06;1.222630521986224e-06;5.3036998367309975e-06;5.310469093322794e-06;5.3036998367309975e-06;5.310469093322794e-06;4.5282611925416074e-06;4.5282611925416074e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324858;1;1.543797394081404e-06;1.5414785102561724e-06;1.543797394081404e-06;1.5414785102561724e-06;1.543797394081404e-06;1.5414785102561724e-06;1.543797394081404e-06;1.5414785102561724e-06;6.705450420379689e-06;6.695378398895314e-06;6.705450420379689e-06;6.695378398895314e-06;5.7177681262274685e-06;5.7177681262274685e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324859;1;6.050585315845653e-06;6.045929350676382e-06;6.050585315845653e-06;6.045929350676382e-06;6.050585315845653e-06;6.045929350676382e-06;6.050585315845653e-06;6.045929350676382e-06;2.6280585784912306e-05;2.6260362701416213e-05;2.6280585784912306e-05;2.6260362701416213e-05;2.240957524387297e-05;2.240957524387297e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324860;1;3.031014347782852e-05;3.0311131343135236e-05;3.031014347782852e-05;3.0311131343135236e-05;3.031014347782852e-05;3.0311131343135236e-05;3.031014347782852e-05;3.0311131343135236e-05;0.00013165144927978613;0.00013165574005127053;0.00013165144927978613;0.00013165574005127053;0.0001122634494190203;0.0001122634494190203;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324861;1;1.3035917381004098e-05;1.3034811231825134e-05;1.3035917381004098e-05;1.3034811231825134e-05;1.3035917381004098e-05;1.3034811231825134e-05;1.3035917381004098e-05;1.3034811231825134e-05;5.662122375488324e-05;5.661641921997113e-05;5.662122375488324e-05;5.661641921997113e-05;4.828117548520076e-05;4.828117548520076e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324862;1;6.444384172227671e-06;6.443856444182243e-06;6.444384172227671e-06;6.443856444182243e-06;6.444384172227671e-06;6.443856444182243e-06;6.444384172227671e-06;6.443856444182243e-06;2.7991042556762906e-05;2.7988750381469936e-05;2.7991042556762906e-05;2.7988750381469936e-05;2.3868089526769345e-05;2.3868089526769345e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324863;1;6.607597068504074e-06;6.60859598230435e-06;6.607597068504074e-06;6.60859598230435e-06;6.607597068504074e-06;6.60859598230435e-06;6.607597068504074e-06;6.60859598230435e-06;2.869995422363303e-05;2.8704292984009007e-05;2.869995422363303e-05;2.8704292984009007e-05;2.4476281415942237e-05;2.4476281415942237e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324864;1;7.1807747169777455e-06;7.182693255389204e-06;7.1807747169777455e-06;7.182693255389204e-06;7.1807747169777455e-06;7.182693255389204e-06;7.1807747169777455e-06;7.182693255389204e-06;3.118953887939476e-05;3.119787200927758e-05;3.118953887939476e-05;3.119787200927758e-05;2.6602567612552823e-05;2.6602567612552823e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324865;1;9.375344792118812e-06;9.377913241916267e-06;9.375344792118812e-06;9.377913241916267e-06;9.375344792118812e-06;9.377913241916267e-06;9.375344792118812e-06;9.377913241916267e-06;4.072160629272491e-05;4.073276229858429e-05;4.072160629272491e-05;4.073276229858429e-05;3.473301200709757e-05;3.473301200709757e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324866;1;7.511300800464798e-06;7.512455043086326e-06;7.511300800464798e-06;7.512455043086326e-06;7.511300800464798e-06;7.512455043086326e-06;7.511300800464798e-06;7.512455043086326e-06;3.262517173767114e-05;3.263018516540552e-05;3.262517173767114e-05;3.263018516540552e-05;2.782390756698662e-05;2.782390756698662e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324867;1;2.8639687290898177e-06;2.8645984932228476e-06;2.8639687290898177e-06;2.8645984932228476e-06;2.8639687290898177e-06;2.8645984932228476e-06;2.8639687290898177e-06;2.8645984932228476e-06;1.2439585914611912e-05;1.24423212814332e-05;1.2439585914611912e-05;1.24423212814332e-05;1.0609624048973597e-05;1.0609624048973597e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;324868;1;1.5189903089735297e-05;1.5190770071524216e-05;1.5189903089735297e-05;1.5190770071524216e-05;1.5189903089735297e-05;1.5190770071524216e-05;1.5189903089735297e-05;1.5190770071524216e-05;6.597701385498096e-05;6.59807795715337e-05;6.597701385498096e-05;6.59807795715337e-05;5.6262111376016073e-05;5.6262111376016073e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325963;1;4.027006926359968e-06;4.026663773148163e-06;4.027006926359968e-06;4.026663773148163e-06;4.027006926359968e-06;4.026663773148163e-06;4.027006926359968e-06;4.026663773148163e-06;1.7491217041015757e-05;1.748972656250013e-05;1.7491217041015757e-05;1.748972656250013e-05;1.4914840468000004e-05;1.4914840468000004e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325964;1;7.90408319543912e-06;7.903342296459085e-06;7.90408319543912e-06;7.903342296459085e-06;7.90408319543912e-06;7.903342296459085e-06;7.90408319543912e-06;7.903342296459085e-06;3.43312135314944e-05;3.4327995452881114e-05;3.43312135314944e-05;3.4327995452881114e-05;2.9274382205330313e-05;2.9274382205330313e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325965;1;2.2635898844401123e-05;2.2634432644314316e-05;2.2635898844401123e-05;2.2634432644314316e-05;2.2635898844401123e-05;2.2634432644314316e-05;2.2635898844401123e-05;2.2634432644314316e-05;9.831853454589918e-05;9.831216613769607e-05;9.831853454589918e-05;9.831216613769607e-05;8.383666238667152e-05;8.383666238667152e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325966;1;3.176396665219919e-05;3.176155678077992e-05;3.176396665219919e-05;3.176155678077992e-05;3.176396665219919e-05;3.176155678077992e-05;3.176396665219919e-05;3.176155678077992e-05;0.00013796609863281353;0.00013795563140869244;0.00013796609863281353;0.00013795563140869244;0.00011764432093407204;0.00011764432093407204;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325967;1;2.813671242042834e-05;2.813248799641937e-05;2.813671242042834e-05;2.813248799641937e-05;2.813671242042834e-05;2.813248799641937e-05;2.813671242042834e-05;2.813248799641937e-05;0.0001222111987304697;0.000122192850036622;0.0001222111987304697;0.000122192850036622;0.0001042100460015873;0.0001042100460015873;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325971;1;2.8866921089313753e-07;2.8600002483085454e-07;2.8866921089313753e-07;2.8600002483085454e-07;2.8866921089313753e-07;2.8600002483085454e-07;2.8866921089313753e-07;2.8600002483085454e-07;1.2538284420967197e-06;1.2422348904609772e-06;1.2538284420967197e-06;1.2422348904609772e-06;1.0691452255301477e-06;1.0691452255301477e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325972;1;3.9760974177607925e-06;3.978360409206828e-06;3.9760974177607925e-06;3.978360409206828e-06;3.9760974177607925e-06;3.978360409206828e-06;3.9760974177607925e-06;3.978360409206828e-06;1.7270092697143685e-05;1.7279921951294078e-05;1.7270092697143685e-05;1.7279921951294078e-05;1.4734668182247631e-05;1.4734668182247631e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
3;325973;1;4.152703687879789e-06;4.155014772768389e-06;4.152703687879789e-06;4.155014772768389e-06;4.152703687879789e-06;4.155014772768389e-06;4.152703687879789e-06;4.155014772768389e-06;1.8037178192138806e-05;1.8047216339111463e-05;1.8037178192138806e-05;1.8047216339111463e-05;1.5388943602846012e-05;1.5388943602846012e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
